name,categories,city,province,country,latitude,longitude,postalCode,address
Pizza Hut,Fast Food Restaurants,Crowley,LA,US,30.228809,-92.381573,70526,1900 N Parkerson Ave
Pizza Hut,Fast Food Restaurants,Southaven,MS,US,34.962436,-89.935471,38672,3026 Goodman Rd E
Pizza Hut,Fast Food Restaurants,Oxford,MS,US,34.363652,-89.516348,38655,1506 University Ave
Pizza Hut,Fast Food Restaurants,Tupelo,MS,US,34.255949,-88.738971,38801,2222 W Main St
Jimmy John's,Fast Food Restaurant,Gainesville,FL,US,29.635214,-82.354764,32608,2220 SW Archer Rd
Arby's,Fast Food,Burlington,CO,US,39.298222,-102.278255,80807,300 S Lincoln St
Arby's,Fast Food,Milroy,PA,US,40.702948,-77.591804,17063,20 Commerce Drive
Arby's,Fast Food,Spirit Lake,IA,US,43.40681,-95.126119,51360,3501 Hwy 71 South
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Minocqua,WI,US,45.882641,-89.70316,54548,8630 Us Hwy 51
Arby's,Fast Food,Huntington Beach,CA,US,33.729838,-117.990076,92647,7942 Edinger Ave
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Tustin,CA,US,33.738049,-117.82169,92780,13982 Newport
Arby's,Fast Food,Leesburg,VA,US,39.099042,-77.527803,20176,605 Potomac Station Drive NE
Arby's,Fast Food Restaurant,Falls Church,VA,US,38.874359,-77.226243,22042,8127 Lee Hwy
Arby's,Fast Food,Columbus,GA,US,32.54194,-84.949956,31904,5401 Whittlesey Blvd
Subway,Fast Food Restaurants,Allendale,MI,US,42.96153,-85.888735,49401,1 Campus Dr
Subway,Fast Food Restaurants,Walden,NY,US,41.561477,-74.182425,12586,75 E Main St
Subway,Fast Food Restaurants,Watertown,NY,US,43.974406,-75.909065,13601,32 Public Sq
Subway,Fast Food Restaurants,Uniondale,NY,US,40.700867,-73.593112,11553,573 Uniondale Ave
Subway,Fast Food Restaurants,Ticonderoga,NY,US,43.85731,-73.438339,12883,1135 Wicker St
Subway,Fast Food Restaurants,Utica,NY,US,43.093512,-75.273095,13502,1600 Burrstone Rd
Subway,Fast Food Restaurants,Syracuse,NY,US,43.048031,-76.197329,13219,2136 W Genesee St
Subway,Fast Food Restaurants,Springville,NY,US,42.50178,-78.689817,14141,317 S Cascade Dr
Subway,Fast Food Restaurants,Sherburne,NY,US,42.683888,-75.50159,13460,84 N Main St
Huddle House,Fast Food Restaurants,Scott,LA,US,30.243114,-92.104331,70583,1640 Saint Mary St
Great Wall Restaurant,Fast Food Restaurants,San Leandro,CA,US,37.69077,-122.151877,94579,15048 Farnsworth St
Pizza Hut,Fast Food Restaurants,Muskegon,MI,US,43.173946,-86.220344,49441,4318 Grand Haven Rd
Luby's,Fast Food,Houston,TX,US,29.79852,-95.273294,77029,8801 North Loop E
Subway,Fast Food Restaurants,Menomonie,WI,US,44.857262,-91.928755,54751,2401 State Highway 25 N
Subway,Fast Food Restaurants,Madison,WI,US,43.04636,-89.476985,53711,5606 Schroeder Rd
Subway,Fast Food Restaurant,Lancaster,WI,US,42.846989,-90.71122,53813,140 W Cherry St
Subway,Fast Food Restaurant,Kewaskum,WI,US,43.510255,-88.220859,53040,919 Fond Du Lac Ave
Subway,Fast Food Restaurants,Kenosha,WI,US,42.573003,-87.886194,53142,6804 Green Bay Rd
Carl's Jr,Fast Food Restaurant,Glendora,CA,US,34.1248,-117.87259,91740,810 S Grand Ave
SUBWAY,Fast Food Restaurants,Crescent City,CA,US,41.75281,-124.18705,95531,309 US Highway 101 S
SUBWAY,Fast Food Restaurants,Crescent City,CA,US,41.77449,-124.19004,95531,900 E Washington Blvd
Taco Bell,Fast Food Restaurants,Jamestown,ND,US,46.898997,-98.707788,58401,105 Business Loop W
Jimmy John's,Fast Food Restaurant,Apache Junction,AZ,US,33.41616,-111.57334,85120,2540 W Apache Trl
Big Island Pizza,Fast Food Restaurants,Hilo,HI,US,19.716591,-155.079226,96720,760 Kilauea Ave
Cook Out,Fast Food Restaurants,Clemson,SC,US,34.69211,-82.83902,29631,1055 Tiger Blvd
Culver's,Fast Food Restaurants,Mason City,IA,US,43.146876,-93.208309,50401,551 S Monroe Ave
My Daddy's Pizza & Grille,Fast Food Restaurants,Pawtucket,RI,US,41.857304,-71.39925,2860,594 Pawtucket Ave
Arby's,Fast Food Restaurant,Fredericksburg,VA,US,38.332845,-77.478552,22405,164 Warrenton Rd
Boddie Noell Enterprises Inc,Fast food restaurants,Fayetteville,NC,US,35.04512,-78.93162,28303,3110 Raeford Rd
KFC,Fast Food Restaurant and Mexican Restaurant,Gardner,MA,US,42.56641,-71.98049,1440,8 Pearson Blvd
Arby's,Fast Food Restaurants,Augusta,ME,US,44.314556,-69.800117,4330,219 Western Ave
Pizza Hut,Fast Food Restaurants,Federal Way,WA,US,47.283719,-122.361187,98023,35503 21st Ave Sw
Chick-Fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Beaufort,SC,US,32.440815,-80.704213,29906,2405 Boundary St
Arby's,Fast Food Restaurant,El Paso,TX,US,31.72652,-106.3021,79936,1330 George Dieter Dr
Schlotzsky's,Fast Food Restaurants,Conroe,TX,US,30.301175,-95.466413,77304,507 Interstate 45 N
SUBWAY,Fast Food Restaurant,Allen,TX,US,33.112781,-96.659834,75002,300 Rivercrest Blvd
Chick-Fil-A,Fast Food Restaurants,Burke,VA,US,38.79826,-77.3171,22015,5815 Burke Centre Pkwy
Arby's,"Restaurant, Fast Food Restaurant, and Sandwich Place",Chantilly,VA,US,38.887225,-77.445014,20151,4400 Chantilly Pl
Pizza Hut,Fast Food Restaurants,Crete,NE,US,40.63169,-96.95244,68333,845 E Highway 33
McDonald's,Fast Food Restaurant,Cranberry,PA,US,41.35025,-79.71524,16319,7028 Us 322
Bobby's Burger Palace,Fast Food Restaurants,Eatontown,NJ,US,40.302814,-74.06978,7724,188 Highway 35
Fox's Pizza Den,Fast Food Restaurants,West Newton,PA,US,40.21176,-79.76943,15089,106 Collinsburg Rd
Chick-Fil-A,Fast Food Restaurant,Blackwood,NJ,US,39.7593,-75.0477,8012,5651 Route 42
Roma Pizza,Fast Food Restaurants,Hasbrouck Heights,NJ,US,40.86914,-74.07081,7604,438 Boulevard
Burger King,Fast food restaurants,Clementon,NJ,US,39.803435,-75.041519,8021,1481 Blackwood Clementon Rd
Boston Market,Fast Food Restaurants,East Hanover,NJ,US,40.80524,-74.3681,7936,332 State Route 10
Cafe Paris,Fast Food Restaurants,Cranford,NJ,US,40.6542,-74.3044,7016,106 Walnut Ave
Burger King,Fast food restaurants,Brookhaven,PA,US,39.875819,-75.393101,19015,4701 Edgmont Ave
Abruzzi Pizza,Fast Food Restaurants,Brookhaven,PA,US,39.87257,-75.38722,19015,4011 Edgmont Ave
Burger King,Fast Food Restaurants,Morganton,NC,US,35.740121,-81.680584,28655,736 S Sterling St
Arby's,Fast Food Restaurant,Medina,OH,US,41.154299,-81.862251,44256,1022 N Court St
Bistro To Go,Fast Food Restaurants,Shreveport,LA,US,32.446667,-93.74542,71106,748 Lassus Ln
Pizza Hut,Fast Food Restaurants,Brick,NJ,US,40.041699,-74.142419,8723,320 Brick Blvd
McDonald's,Fast food restaurants,Jersey City,NJ,US,40.74369,-74.05073,7307,260 Central Ave
Pizza Hut,Fast Food Restaurants,Catoosa,OK,US,36.18163,-95.7464,74015,1875 N Highway 66
Arthur Treacher's Fish & Chips,Fast Food Restaurant,Akron,OH,US,41.0286,-81.4938,44306,926 E Waterloo Rd
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place East Akron",Akron,OH,US,41.060732,-81.454372,44312,2073 E Market St
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place Wallhaven",Akron,OH,US,41.10862,-81.567938,44313,1636 W Market St
Blimpie,Fast Food Restaurants,Durant,OK,US,33.99893,-96.41356,74701,3712 W Main St
Chick-Fil-A,Fast Food Restaurants,Duncan,OK,US,34.51997,-97.97508,73533,1407 N Whisenant Dr
Arby's,Fast Food Restaurants,Chickasha,OK,US,35.03107,-97.93412,73018,1823 S 4th St
Chicken Express,Fried Chicken Joint and Fast Food Restaurant,Chickasha,OK,US,35.03297,-97.93538,73018,1700 S 4th St
Arby's,Fast Food,Winston-Salem,NC,US,36.07057,-80.339128,27103,625 Jonestown Rd
Pizza Hut,Fast Food Restaurants,Winston-Salem,NC,US,36.07832,-80.30157,27103,1256 S Stratford Rd
Pizza Hut,Fast Food Restaurants,Hobart,OK,US,35.02552,-99.09444,73651,1009 S Park St
Tony Wang's Chinese Restaurant,Fast Food Restaurants,Lancaster,PA,US,40.02769,-76.22198,17602,2217 Lincoln Hwy E
Burger King,Fast Food Restaurants,Ashland,KY,US,38.480759,-82.643564,41101,1240 Winchester Ave
Culver's,Fast Food Restaurant,Escanaba,MI,US,45.75263107,-87.07803212,49829,605 N Lincoln Rd
Pizza Hut,Fast Food Restaurants,Quincy,IL,US,39.950442,-91.375849,62301,2501 Locust St
D & M Subs,Fast Food Restaurants,Escanaba,MI,US,45.74582,-87.07014,49829,1606 Ludington St
Pizza Hut,Fast Food Restaurants,Battle Creek,MI,US,42.29859,-85.19871,49015,20 Columbia Ave E
Burger King,Fast food restaurants,Dunn,NC,US,35.32098,-78.63589,28334,2300 W Cumberland St
McDonald's,Fast Food Restaurant,Bryson City,NC,US,35.42326,-83.44696,28713,180 Veterans Blvd
Burger King,Fast Food Restaurant,Clemmons,NC,US,36.032338,-80.383008,27012,2433 Lewisville Clemmons Rd
McDonald's,Fast food restaurants,Devils Lake,ND,US,48.105495,-98.866309,58301,124 4th St Sw
SONIC Drive-In,Fast food restaurants,Candler,NC,US,35.54718,-82.65563,28715,901 Smoky Park Hwy
Pizza Hut,Fast Food Restaurants,Black Mountain,NC,US,35.613953,-82.31892,28711,250 Nc Highway 9
KFC,Fast Food Restaurant,Black Mountain,NC,US,35.610166,-82.31876,28711,510 Nc Highway 9
Pizza Hut,Fast Food Restaurants,Canton,NC,US,35.532616,-82.85334,28716,25 New Clyde Hwy
Danielle Inc,Fast Food,Big Rapids,MI,US,43.70331,-85.48548,49307,105 W Bellevue St
Chipotle Mexican Grill,Fast Food Restaurants,Apex,NC,US,35.749596,-78.8316,27523,1081 Pine Plaza Dr
Subway,Fast Food Restaurants,LaGrange,GA,US,33.033049,-85.071589,30240,1861 Roanoke Rd
Subway,Fast Food Restaurant,Jonesboro,GA,US,33.533212,-84.364175,30236,8103 Tara Blvd
Subway,Fast Food Restaurants,Clarkesville,GA,US,34.647431,-83.450274,30523,5000 Talmadge Dr
Subway,Fast Food Restaurants,Hiawassee,GA,US,34.945653,-83.753249,30546,197 S Main St
Subway,Fast Food Restaurant,Hephzibah,GA,US,33.334539,-82.095437,30815,4104 Windsor Spring Rd
Arby's,Fast Food Restaurants,Mocksville,NC,US,35.919873,-80.586886,27028,1511 Yadkinville Rd
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Lincolnton,NC,US,35.478635,-81.218719,28092,2216 E Main St
Arby's,Fast Food Restaurant,Lumberton,NC,US,34.640502,-79.00121,28358,3009 Fayetteville Rd
Arby's,Fast Food Restaurant,Kernersville,NC,US,36.107735,-80.097241,27284,1015 S Main Street
Arby's,Fast Food Restaurant,Kenly,NC,US,35.582981,-78.147855,27542,1000 Truckstop Road
Arby's,Fast Food,Lenoir,NC,US,35.919487,-81.525067,28645,311 Blowing Rock Blvd
Arby's,Fast Food,Jonesville,NC,US,36.23867,-80.813148,28642,1808 Nc Highway 67
Arby's,Fast Food,Greensboro,NC,US,36.042836,-79.772959,27406,2217 Martin Luther King Dr
Arby's,Fast Food Restaurants,Hickory,NC,US,35.70752,-81.306293,28602,1845 Us Highway 70 SE
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Graham,NC,US,36.057535,-79.399621,27253,806 S Main St
Subway,Fast Food Restaurant,Gillette,WY,US,44.270759,-105.493915,82718,2300 S Douglas Hwy
Dunkin' Donuts,Fast Food,Chicago,IL,US,41.847406,-87.646034,60616,2477 S Archer Ave
Dunkin' Donuts,Fast Food,Chicago,IL,US,41.885701,-87.630961,60601,201 N Clark St
Dunkin' Donuts,Fast Food,Chicago,IL,US,41.883211,-87.634457,60606,220 W Washington St
Dunkin' Donuts,Fast Food,Chicago,IL,US,41.799101,-87.591134,60615,1411 E 53rd St
Dunkin' Donuts,Fast Food,Chicago,IL,US,41.90498,-87.667919,60622,1244 N Ashland Ave
Dunkin' Donuts,Fast Food,Chicago,IL,US,41.885271,-87.631643,60601,100 W Randolph St
Dunkin' Donuts,Fast Food,Chicago,IL,US,41.735969,-87.585197,60617,8753 S Stony Island Ave
Subway,Fast Food Restaurants,Butler,PA,US,40.900311,-79.907738,16001,101 Clearview Cir
Subway,Fast Food Restaurants,Johnstown,PA,US,40.269558,-78.837952,15904,450 Schoolhouse Rd
Jamba Juice,Fast Food Restaurants,San Diego,CA,US,32.981371,-117.078989,92128,11738 Carmel Mountain Rd
Hardee's,Fast Food Restaurant,Paragould,AR,US,36.054027,-90.50516,72450,301 Linwood Dr
Hardee's,Fast Food Restaurant,Harrison,AR,US,36.242613,-93.107154,72601,1111 Highway 62 65 N
Hardee's,Fast Food Restaurants,Fayetteville,AR,US,36.106276,-94.146329,72703,2985 N College Ave
Quiznos Sub,Fast Food Restaurants,West Bridgewater,MA,US,42.019159,-71.008106,2379,9 N Main St
Smithfield's Chicken 'n Bar-b-q,Fast Food Restaurant,Siler City,NC,US,35.458158,-79.143373,27344,375 Walmart Super Center
Smithfield's Chicken 'n Bar-b-q,Fast Food Restaurant,Morrisville,NC,US,35.819544,-78.847682,27560,3578 Davis Dr
Whataburger,Fast Food Restaurant,Fort Worth,TX,US,32.705696,-97.352636,76110,2401 W Berry St
Hardee's,Fast Food Restaurant,Blythewood,SC,US,34.214152,-80.980399,29016,100 Creech Rd
Hardee's,Fast Food Restaurants,York,PA,US,39.984772,-76.735218,17404,1617 N George St
Hardee's,Fast Food Restaurants,Uniontown,PA,US,39.909589,-79.743996,15401,517 W Main St
Hardee's,Fast Food Restaurants,Breezewood,PA,US,39.999421,-78.240428,15533,16395 Lincoln Hwy
Hardee's,Fast Food Restaurant,Chambersburg,PA,US,39.934121,-77.649992,17201,625 Lincoln Way E
Hardee's,Fast Food Restaurant,Springfield,OH,US,39.895261,-83.811262,45505,2242 S Limestone St
Hardee's,Fast Food Restaurants,Jeffersonville,OH,US,39.621311,-83.612336,43128,13023 Us Highway 35 NW
Whataburger,Burgers / American / Fast Food,Longview,TX,US,32.454906,-94.707397,75602,3123 S Eastman Rd
Whataburger,Fast Food Restaurant,Lewisville,TX,US,33.047261,-97.009599,75067,171 N Stemmons Fwy
Whataburger,Fast Food Restaurant,Laredo,TX,US,27.54425,-99.504279,78041,4902 San Bernardo Ave
Whataburger,Fast Food Restaurant,La Porte,TX,US,29.664548,-95.100597,77571,9029 Spencer Hwy
Subway,Sandwich Place and Fast Food Restaurant,Circleville,OH,US,39.59953,-82.930855,43113,224 Lancaster Pike
Subway,Fast Food Restaurants,Massillon,OH,US,40.798609,-81.495046,44646,2102 Lincoln Way E
Subway,Fast Food Restaurants,Dayton,OH,US,39.819997,-84.19482,45414,2133 Needmore Rd
Subway,Sandwich Place and Fast Food Restaurant Ohio City,Cleveland,OH,US,41.483808,-81.703064,44113,2031 W 25th St
Subway,Fast Food Restaurants,Newark,OH,US,40.098418,-82.424455,43055,1865 N 21st St
Subway,Fast Food Restaurants,Columbus,OH,US,39.927439,-82.965358,43207,1855 Lockbourne Rd
Subway,Fast Food Restaurants,Cleveland,OH,US,41.500737,-81.678333,44115,1800 Euclid Ave
Subway,Fast Food Restaurant,Cambridge,OH,US,40.007765,-81.577761,43725,1710 Southgate Pkwy
Subway,Fast Food Restaurants,Alexandria,LA,US,31.277221,-92.451827,71301,2050 N Mall Dr
Subway,Fast Food Restaurants,Mansura,LA,US,31.095575,-92.059438,71350,7162 Highway 1
Subway,Fast Food Restaurants,Ruston,LA,US,32.523493,-92.628667,71270,701 E California Ave
Jack in the Box,Fast Food Restaurant,Orange,CA,US,33.788122,-117.820362,92869,3111 E Chapman Ave
Jack in the Box,Fast food restaurants,Bakersfield,CA,US,35.339883,-119.035519,93304,3002 Ming Ave
Jack in the Box,Fast Food Restaurant,Selma,CA,US,36.574708,-119.628725,93662,2867 Highland Ave
Jack in the Box,Fast food restaurants,Anaheim,CA,US,33.817771,-117.984352,92804,2793 W Ball Rd
Jack in the Box,Fast Food,Pomona,CA,US,34.023685,-117.732002,91766,2775 S Reservoir St
Jack in the Box,Fast Food,Los Angeles,CA,US,34.045259,-118.203744,90033,2701 E Cesar E Chavez Ave
Jack in the Box,Fast Food Restaurant,Kent,WA,US,47.382674,-122.231091,98032,221 Central Ave N
Jack in the Box,Fast Food Restaurant,Everett,WA,US,47.920706,-122.22995,98208,8520 Evergreen Way
Jack in the Box,Fast Food Restaurant,Everett,WA,US,47.878605,-122.211698,98208,1515 132nd St SE
Jack in the Box,Fast Food Restaurants,Seattle,WA,US,47.357964,-122.310435,98198,1810 S 272nd St
Jack in the Box,Fast Food Restaurant,Goodlettsville,TN,US,36.326047,-86.70745,37072,330 Cartwright St
Jack in the Box,Fast Food Restaurants,Hermitage,TN,US,36.174305,-86.601578,37076,5656 Old Hickory Blvd
Jack in the Box,Fast Food Restaurants,Madison,TN,US,36.256142,-86.71438,37115,650 Gallatin Pike S
Jack in the Box,Fast Food Restaurant,Wylie,TX,US,33.011125,-96.540686,75098,201 S Highway 78
Jack in the Box,Fast Food Restaurant,Weatherford,TX,US,32.73738,-97.766563,76086,2002 Clear Lake Rd
Chick-fil-A,Fast Food,Austin,TX,US,30.418206,-97.704414,78727,12501 N Mo Pac Expy
Chick-fil-A,Fast Food Restaurant,Allen,TX,US,33.101734,-96.683104,75013,902 W Mcdermott Dr
Chick-fil-A,Fast Food Restaurant and Sandwich Place,Arlington,TX,US,32.68012,-97.129091,76015,3811 S Cooper St
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place Southwest Arlington",Arlington,TX,US,32.670056,-97.135188,76017,4700 S Cooper St
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Madison,TN,US,36.302645,-86.694854,37115,2000 Gallatin Pike N
Chick-fil-A,Fast Food Restaurant,Knoxville,TN,US,36.007399,-84.013858,37912,6564 Clinton Hwy
Chick-fil-A,Fast Food Restaurants,Knoxville,TN,US,35.962623,-83.916672,37929,800 S Gay St
Chick-fil-A,Fast Food Restaurant,Kingsport,TN,US,36.55093,-82.528571,37660,1205 E Stone Dr
Chick-fil-A,Fast Food Restaurants,Kingsport,TN,US,36.5285,-82.519757,37664,2101 Fort Henry Dr
Chick-fil-A,Fast Food Restaurant,Knoxville,TN,US,35.902794,-84.147835,37934,10916 Parkside Dr
Chick-fil-A,Fast Food Restaurant,Franklin,TN,US,35.94416,-86.820688,37067,3063 Mallory Ln
Chick-fil-A,Fast Food Restaurant,Hermitage,TN,US,36.191323,-86.614614,37076,305 Old Lebanon Dirt Rd
Chick-fil-A,Fast Food Restaurant Hickory Valley - Hamilton Place,Chattanooga,TN,US,35.023794,-85.15864,37421,1804 Gunbarrel Rd
Chick-fil-A,Fast Food Restaurants,Lexington,SC,US,33.995546,-81.224659,29072,5560 Sunset Blvd
Chick-fil-A,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Greer,SC,US,34.93929,-82.266398,29650,1379 W Wade Hampton Blvd
Chick-fil-A,Fast Food Restaurant,Lancaster,SC,US,34.708915,-80.778433,29720,901 9th St
El Pollo Loco,Fast Food Restaurants,Melrose Park,IL,US,41.911997,-87.884108,60160,2032 N Mannheim Rd
El Pollo Loco,Fast Food,Gilbert,AZ,US,33.378529,-111.784331,85234,2253 E Baseline Rd
El Pollo Loco,Fast Food Restaurant,Walnut,CA,US,34.027508,-117.835333,91789,21610 Valley Blvd
El Pollo Loco,Fast Food,Lake Forest,CA,US,33.654458,-117.70276,92630,21212 Bake Pkwy
El Pollo Loco,Fast Food,Palmdale,CA,US,34.580177,-118.088888,93550,2221 E Palmdale Blvd
El Pollo Loco,Fast Food Restaurants,Modesto,CA,US,37.67187,-121.035622,95350,2225 Plaza Pkwy
El Pollo Loco,Mexican Restaurant and Fast Food Restaurant Northwest Torrance,Torrance,CA,US,33.873614,-118.326518,90504,17307 Crenshaw Blvd
Subway,Fast Food Restaurants,Berlin,PA,US,39.917146,-78.952807,15530,301 Cumberland Hwy
Subway,Fast Food Restaurants,Meyersdale,PA,US,39.813648,-79.025995,15552,198 Grant St
Subway,Fast Food Restaurants,Canonsburg,PA,US,40.259833,-80.181385,15317,175 E Pike St
Subway,Fast Food Restaurants,Grindstone,PA,US,40.012608,-79.864528,15442,113 Roberts Rd
Jack in the Box,Fast Food,Los Angeles,CA,US,34.007965,-118.334799,90008,4210 Crenshaw Blvd
Jack in the Box,Fast Food Restaurant,Big Bear Lake,CA,US,34.239609,-116.912432,92315,40771 Village Dr
Jack in the Box,Fast Food,Long Beach,CA,US,33.759626,-118.146308,90803,3980 E Ocean Blvd
Jack in the Box,Fast Food Restaurant,Riverside,CA,US,33.914832,-117.46321,92503,3981 Tyler St
Jack in the Box,Fast Food Restaurant,Murrieta,CA,US,33.570717,-117.183686,92562,39878 Los Alamos Rd
Jack in the Box,Fast Food Restaurant,Riverside,CA,US,33.973295,-117.347342,92507,3886 Chicago Ave
Jack in the Box,"Burger Joint, Fried Chicken Joint, and Fast Food Restaurant Cabrillo",Fremont,CA,US,37.561644,-122.012748,94536,36848 Fremont Blvd
Jack in the Box,Fast Food,South Gate,CA,US,33.953903,-118.205853,90280,3504 Firestone Blvd
Jack in the Box,Fast Food Restaurant,Riverside,CA,US,33.897877,-117.472229,92503,3450 La Sierra Ave
Jack in the Box,Fast Food,Signal Hill,CA,US,33.790124,-118.152193,90755,3399 E Pacific Coast Hwy
Jack in the Box,Fast Food,Baldwin Park,CA,US,34.070961,-117.977852,91706,3188 Baldwin Park Blvd
Subway,Fast Food Restaurants,Comanche,OK,US,34.368761,-97.964192,73529,120 S Rodeo Dr
Subway,Fast Food Restaurants,Davis,OK,US,34.503655,-97.122739,73030,109 W Main St
Subway,Fast Food Restaurants,Roland,OK,US,35.405023,-94.513263,74954,109 W Ray Fine Blvd
Subway,Fast Food Restaurants,Spiro,OK,US,35.24096,-94.625805,74959,107 S Denver St
Jack in the Box,Fast Food Restaurant,Austin,TX,US,30.382939,-97.723646,78758,9825 Burnet Rd
Jack in the Box,Fast Food Restaurant,Austin,TX,US,30.193097,-97.777699,78745,110 E William Cannon Dr
Jack in the Box,Fast Food,Austin,TX,US,30.329335,-97.715475,78752,6419 Airport Blvd
Jack in the Box,"Burger Joint, Fried Chicken Joint, and Fast Food Restaurant",Arlington,TX,US,32.721092,-97.082344,76010,1807 E Park Row Dr
Jack in the Box,Fast Food Restaurant,Arlington,TX,US,32.748458,-97.063449,76011,521 N Watson Rd
Jack in the Box,Fast Food Restaurant,Arlington,TX,US,32.760693,-97.114956,76012,753 W Lamar Blvd
KFC - Kentucky Fried Chicken,Fast Food,Tyler,TX,US,32.366732,-95.32554,75702,2215 W Gentry Pkwy
Jack in the Box,Fast Food Restaurant,Alvin,TX,US,29.419228,-95.243666,77511,615 S Gordon St
